Score,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100,W101,W102,W103,W104,W105,W106,W107,W108,W109,W110,W111,W112,W113,W114,W115,W116,W117,W118,W119,W120,W121,W122,W123
-1,0.001899102,-0.947905344,1.740768226,-1.70830917,0.010634146,1.632342792,-0.312592075,-1.906529449,-0.234611082,-0.04712201,-1.37520451,-1.042129478,-1.105634819,0.165210659,0.356099925,-1.113327382,-0.888288595,-1.37772337,-0.14629194,0.84085447,0.712858079,1.020485864,-0.661380708,-1.05094629,-1.426829589,0.58622208,0.355655724,1.099599814,-0.385626593,-0.516608744,0.735953539,-1.947873316,0.313452064,1.791203511,0.986333751,-1.618633623,-0.365964337,-1.048565891,-1.105890322,1.654844715,1.610585533,1.822296799,-0.916616889,0.693351067,-0.911818715,-1.44808676,1.898372388,0.834622726,-1.135206918,0.010945157,-0.272034528,-0.951854895,1.284633595,0.683374979,-0.328083547,1.072761495,-1.386146805,-0.07009636,-1.634872571,-1.77685231,1.453679474,1.299009236,-0.728888914,0.10410419,0.429623433,-0.805244766,-0.430818815,0.815372906,-0.237960759,-1.391821817,0.026247707,-0.216498099,0.376746576,-0.79687944,1.803887855,-0.039866365,-0.521307663,1.044291501,-1.689886615,-0.811068568,1.575992099,-1.608618822,-1.694491857,-1.369335089,1.302491328,1.231840677,1.698420881,-0.169355607,-1.365262206,-0.546713698,0.275057995,0.47279341,-0.697894054,1.616977936,-0.905341564,-0.629567068,1.982893463,-0.794728381,0.128104926,-1.50853076,0.879523467,0.477914968,1.051415227,-0.308033717,1.202498843,0.468127276,-0.17056204,0.136752717,-1.465706237,1.999395568,1.455945369,1.681001402,-0.090348406,-0.265414312,-1.489300808,-1.249271176,-1.160685859,1.561475856,-0.088665505,-0.899789432,0.731214007,1.675700784,0.331107612,0.366498939
-1,0.281312741,0.340135893,0.200865569,-0.078955119,-1.664791174,1.614230492,1.212301203,-0.485093564,0.597108599,0.048588278,-0.554396369,0.476412069,-1.013792399,1.664604002,-1.556991899,1.856590192,0.147020262,-0.474147999,0.915974447,0.674348127,1.277548972,1.618940037,1.786073194,-0.057319795,-0.54206502,-0.98649968,-1.652314924,0.000708992,-0.56243025,0.126783736,-0.287208604,-1.022351505,0.970818094,-1.360622476,-1.337699047,0.750304662,-0.944861099,-0.692632418,-0.652115149,-0.694695577,1.304043277,0.394338247,-1.277149888,-0.53642074,1.803161833,0.580864222,1.826322351,-1.593650563,1.402662762,-1.913634604,1.689039284,0.468877829,0.361191132,-1.334932804,-0.153035569,-0.655291228,0.880826025,-0.191541228,-1.383663497,0.940349415,-1.05336263,0.114530604,1.145941108,1.371470028,1.112602829,0.918737207,1.573896127,-1.331881631,-1.765618936,-1.087534014,0.510053221,-0.908521296,-0.817173501,1.720738872,1.59220975,0.211579666,1.006630445,-1.670410077,0.053789801,-0.255145346,-0.095997746,1.281041133,-0.064519807,-0.322971022,-0.96072325,-1.73300557,1.274169328,-1.183163141,0.264208945,1.415210521,1.710391846,0.481464721,1.545216415,-1.896244078,0.018295146,0.972737792,1.669416597,-1.228967738,0.302468233,-1.607808502,-0.356259762,1.180052395,1.990938167,0.555875154,0.324627562,-1.612218183,-1.347365898,-0.342155856,-1.415877666,-1.608248284,0.773829455,-0.428481604,1.85677487,1.958530288,1.975799217,0.509412658,-1.75687025,0.379341782,0.037134318,-0.54481539,1.904489489,-0.660646594,-0.299348083,-0.574932673
-1,-1.92422422,-0.13839496,-0.685221332,1.815693078,1.311211288,-0.946633316,1.130487887,1.833467818,1.973838812,-1.526845615,-1.927021827,-1.726205593,0.610554173,-1.053369268,-1.434805968,0.295442897,1.641285911,0.392793215,0.502435181,0.516598854,1.192229681,0.367980523,1.261792172,1.808357569,1.965907565,-1.64337564,-1.225732438,-0.182697321,-0.828779759,1.477522669,1.413595832,-0.593035696,-0.668088726,-0.292730122,-1.192784067,-1.172826725,-1.641273289,0.467612641,0.799107785,0.454456893,0.138107539,-1.999298826,-1.953823896,-1.375752588,-0.077362665,0.454884258,1.536986886,-0.684607661,1.313032175,0.68311587,-1.125952054,-0.997569262,1.567464979,-0.351151417,-1.071925883,0.234149711,-0.116312626,0.908500838,0.9097447,1.435265644,0.19139023,-0.745445252,1.490108547,-0.914562431,0.762689857,-0.441663709,0.354361754,-0.075339719,-1.194900659,1.014586355,-1.15754578,0.686429818,-0.513485817,-1.779415014,-1.131323325,1.525041942,-0.754661733,1.706275659,1.385971804,0.687438888,-0.084034798,-1.57210673,-1.513323412,0.643022031,1.267740788,0.377914506,-0.113822053,-1.759712428,-1.819900701,-1.199352748,0.65566237,0.450582295,0.371954234,-1.341646427,-1.409666109,-0.116949132,-1.44419725,-0.972328269,1.598150915,-1.689506215,-1.92279784,1.032198747,1.03898834,1.030590004,1.038679444,0.189464809,-0.658637886,0.657879711,-1.864981854,-0.484687478,1.843516752,1.462596605,-0.624314131,0.954786615,-1.715046382,-1.838218616,0.188372895,-0.308186184,-1.288710012,1.940794373,-0.367981984,-0.991581591,-0.162206126,-1.711054618
-1,-1.651945324,0.903468622,1.899234055,0.918168303,-1.384719784,1.257018709,1.959236729,-0.680521579,-1.385081201,1.14237695,-1.198297774,-1.427694325,0.432519368,0.636236646,0.765500742,-1.46570479,0.584985369,-1.909306519,-0.652956825,-1.664261324,-0.76446755,-0.187046684,-0.241677013,-0.965517443,1.427958156,-1.259530106,-0.949491925,-1.813387776,1.587916536,-0.662658349,-0.576202716,1.300093939,-1.701990199,0.340634895,1.024535768,-1.456065693,1.204957108,0.763799737,-1.174548964,-0.243596986,-1.447386675,0.394974081,-0.980842003,1.814326811,-0.354848393,1.273547904,1.680070436,-1.397028018,-0.149430634,-0.776848145,-0.193439808,0.913412783,-0.208906363,0.391488486,-1.147779414,-1.766610125,-0.580885072,1.560860236,1.008776745,1.382480536,0.815354184,0.181238078,-0.388872754,-1.340754906,0.658629709,-0.850624142,0.533066487,1.714315115,-1.780744914,-0.437620927,0.95562328,-0.374593154,0.674872924,-1.276516278,-1.757706056,-1.456241536,-1.011197546,1.012045763,-1.475672005,-1.126863339,1.970658676,-0.906914856,-1.855171144,1.064819751,1.758886938,-1.584778114,-1.084203692,1.460011428,1.424502263,0.77746826,-1.445200454,0.790965184,0.313750297,0.363383834,0.34633665,-0.22097908,-1.178591184,0.607895332,-1.469997612,-1.257495469,0.940220227,-0.174482506,1.669428848,1.861415645,0.582223114,1.963122243,1.210118196,1.411241415,-0.18013399,0.103729554,1.050338575,0.303512798,-1.446851388,1.258720591,1.427799495,-1.580551944,-1.148308328,-0.705424232,0.564806997,-1.2579832,-1.950443389,1.785720127,-0.223064284,-0.656100502
-1,-0.545073612,-1.525877481,-1.979397194,1.357532761,-0.62342842,-1.0391724,-1.363839447,-0.350287939,-0.652873144,1.699363769,1.735375917,-0.228829313,0.373940151,0.994289115,1.643837957,-0.453938146,0.638503355,0.823004281,-0.424063405,0.679726563,-1.268470799,0.943205499,-0.976579519,0.258864494,-0.652655182,-0.882362508,0.668779054,0.234937564,0.24251816,0.124496307,0.483935632,-1.72949434,0.559790722,1.663877575,0.269857261,-0.853380545,1.899506134,1.679946505,-0.283260331,-0.876502978,1.558874726,-1.63161393,-1.271234273,0.875465619,0.585697242,0.691658366,0.785027742,-1.731336915,-1.568314794,-0.380961214,-1.645872107,0.802245028,0.060446069,-1.157111283,-1.222925253,0.169623001,-0.887659301,-1.397310001,0.192925298,-0.912122674,-0.454899891,-0.619459,-0.279587221,-1.132349975,1.760522232,1.346394064,0.555237542,1.105752903,1.815166252,1.775122615,0.923333014,-1.230781797,-1.550554805,-1.249354146,1.373014778,-0.426160885,0.631897084,0.289599208,1.957807686,0.800831965,-0.378214353,1.106762549,0.485302398,0.306100086,-0.234129971,1.381670418,1.747119598,-0.755834085,-1.125393874,-0.761512448,0.70397418,1.738922167,0.924662306,0.852165978,-1.204555121,1.698542964,1.870811879,0.018636728,0.309333654,-1.145776053,0.764250701,0.887490913,-0.066494566,1.116998222,-1.39735329,1.814332874,0.042370356,1.063747013,1.562491571,0.425784948,-1.775159542,-0.439921527,-0.635707904,1.989648064,-0.621246033,-1.118407896,-0.669491788,0.713152417,0.692370873,-0.657961517,-0.260863637,1.49780967,-0.531297952,1.935488834
-1,-1.343719775,-1.598879905,0.243290779,1.833801673,-1.765732952,-0.565304008,-1.944822229,1.588373324,0.619767475,-0.067963799,-0.11224333,1.665883709,-1.360715526,-1.491517367,-1.927525137,1.884254981,-1.561303605,0.837638377,0.379843613,-0.367447877,-1.639415254,0.491287393,-1.914065727,-1.822909884,0.750899526,-1.232250563,0.857045151,-0.423817911,-0.69708585,-1.327252111,1.448909959,-0.442823631,1.208599867,-0.605606856,0.107093679,0.57221733,-1.513140148,-0.49945585,-1.671583851,0.574908777,-1.746626421,-1.102873029,0.01641445,-1.283743479,-1.913744867,1.188555131,-0.440616697,-0.596669146,0.37351447,-0.231142405,-1.127473377,1.864551085,-1.556865187,0.75188351,-0.193496877,-1.345047184,1.151458224,-0.868964773,-1.165764829,0.348984797,0.720150932,-1.248374012,-1.955402444,-0.917313388,-1.246625067,-1.104427097,-1.160543794,-0.932397451,-1.699399584,-1.155689989,1.904218052,-1.276189738,1.176652719,-1.57803107,1.374691529,0.294020775,1.29820331,0.542987157,1.685818167,0.851655836,-0.142298132,1.849810558,-1.496742389,1.319896005,-0.986072606,-1.567995448,-0.658280373,-0.796390741,1.651547133,-0.581680588,0.195718957,1.891792474,0.487386392,1.386934595,-1.074331847,0.037606904,0.153267644,-0.033443423,0.818998663,-0.924300494,0.18651973,-1.593090715,0.855603587,-1.937354814,1.817149365,-0.882667895,-1.86682165,0.634586738,1.21288164,-1.291581126,0.239661851,0.0295034,0.835070379,1.518583253,1.021104718,0.416824669,0.42967174,1.057180663,-1.519716279,1.879725036,-1.566805102,1.599208727,-0.652961324,-1.583659117
-1,-1.66509318,0.884516991,-1.656581081,-1.893669475,1.339109306,-0.176278137,-1.960134884,0.757910518,1.047813868,0.638069192,1.411842256,-0.876889453,-1.925692876,1.746024707,-0.277526533,1.074798375,-1.706843585,-1.380754646,-0.206999537,0.052664752,1.932268451,0.420238439,1.498911865,1.465552401,1.816517298,-0.029053875,0.914082285,1.696361507,0.224841994,1.184208039,-1.984049991,-0.591512694,-0.411647615,-0.480273575,1.10382553,0.570082283,0.994217996,0.58603411,1.501529231,0.370711593,-1.738288538,1.363426589,1.848860115,-1.918312305,-0.382340005,-0.230855946,-1.864285567,1.776811892,1.092480576,-0.453113748,-0.886499732,0.611105567,-1.358774394,1.811783667,0.659672818,1.956071462,-0.487644541,1.937458371,1.170222068,-0.732223147,0.125079389,1.894074316,0.37489792,-1.116434885,-0.870060092,-0.887600667,-0.384917344,-0.637084857,0.554289301,0.159746961,-0.997952149,-0.926776222,-1.890712869,1.131548007,1.587488363,-0.231744947,1.402742553,0.940557224,-0.599593224,-0.953387847,-1.978948471,0.205983746,-1.443415987,0.162081397,1.144192372,0.322322521,-0.415638094,0.767937563,1.484909925,-1.837099068,-0.587091101,-0.503718497,-1.671593328,0.078380139,0.927395496,0.47976702,-0.595990646,-0.980777456,-0.383004266,-0.9288233,1.398608203,1.627146002,-1.245673036,1.255562074,-0.263319314,-1.653236621,-0.950671963,-0.026763507,1.88110148,-0.320300339,1.791889108,1.878744641,0.870650305,1.268926049,0.960312708,1.766939056,-0.184204857,1.435380715,0.94311514,-0.238182713,1.372045776,1.286783702,-0.69124881,-0.903097809
-1,1.193908205,-1.689494874,-0.740490851,0.111688576,0.519917215,-0.560618548,1.199127147,1.06963143,-0.076818931,0.672076323,-0.888558647,0.865356285,0.334283907,-1.447665499,0.266962188,1.541517661,0.898332025,0.108955702,-0.612241958,-0.266015687,0.971296165,-1.769672442,-0.662318391,-0.183010309,0.830018757,-1.364880198,-1.552590924,-0.78818283,-0.286316422,-1.370832969,0.452721744,1.427284053,-1.381383682,1.441209884,1.087821598,1.074943644,1.809004225,-1.671137612,-1.965557437,1.554386077,1.600305568,-0.899809312,1.446665856,-1.275612149,-1.963730684,-1.167525841,0.394060917,1.351913776,-1.130066412,-0.475636751,-1.517277907,0.591772932,-1.530403712,-1.899627711,0.135809885,0.835188374,-1.41121417,-0.442361059,-0.921815291,1.56903169,1.297570705,1.757433798,-1.116937036,-1.716797541,1.991125739,-0.156197354,1.790732723,1.435807918,0.535350573,1.347933545,0.51950334,1.664632097,-1.444376429,1.336872373,1.076633508,-0.420021689,-0.778022884,-0.965078375,-0.90216243,-0.345915723,1.074649048,1.575597915,-1.717813944,-1.264404465,1.075256522,0.281441505,-1.151769147,-0.119792619,1.864227426,1.115720031,0.010674387,0.296818894,0.784174846,1.443603011,1.519600933,-1.338813724,-0.928019695,1.689175408,1.816247686,-0.222739329,1.275411039,-0.316184099,0.831706546,1.31357719,-0.525143857,1.500930634,1.30975146,0.599791839,-0.40276946,0.091601673,-0.534061271,0.8102956,-0.82325196,-1.223753784,-0.290268473,-1.516403188,-1.269853768,-1.599315035,1.798815589,-1.028562052,-1.689276469,0.619027454,-1.827918164,-1.934014286
-1,0.811505169,1.559712376,-0.966061174,-1.184183095,1.188195579,1.740988955,1.481160015,1.248201234,1.041388466,0.583992611,0.526182433,-1.623568162,-1.849881774,0.435327417,1.561224015,1.452099301,-1.384705997,-1.603683102,-0.235243505,-1.960986065,-1.412891226,1.433030908,-0.320178555,0.16904242,0.93861495,0.195173843,-1.44971497,-1.062504947,0.326563122,1.493725234,0.684033313,1.933234913,0.051204878,0.401500576,0.997280559,-1.907433211,1.263843386,-0.323313814,-1.932702648,-1.015450462,-1.010009016,0.478421021,1.963154546,-1.790849462,-1.698629249,0.034403804,-1.506806437,-1.442675805,0.195900231,-0.342298767,1.543144441,-1.064459898,0.391906046,0.880103071,-0.277162862,-1.953544674,-1.137716054,-0.261489463,1.500097075,0.828716457,-0.710173103,-0.201763521,-1.047779891,-1.508353736,-1.676382563,-0.195464252,-0.216915545,-1.238564927,-0.189263591,1.381175066,-0.302020395,-1.001693346,-1.137800484,1.038293572,-1.485357464,1.117082976,-0.526023509,0.438398559,1.392177772,0.061252972,1.147560478,-1.86906006,0.349437971,-0.055161294,-1.263505144,1.463611285,0.773778564,0.899693842,0.463955116,-1.961393042,-1.510762326,0.004768341,-0.358733567,0.11151536,-1.398845137,0.35553126,-0.636184093,-1.680149834,1.626931095,1.210002698,-1.258325409,-1.935458744,0.618390085,-1.793157579,0.928324558,-1.606100859,-0.346207958,-0.02934871,1.670886437,-1.719143623,-0.558205221,0.604767598,-1.988587854,-1.308454475,1.289567499,-0.986857708,-1.525553354,-0.044264282,-1.019815126,-0.310508615,-1.974300239,0.294746931,0.121634209,0.492874854
-1,-1.551177698,-1.996482923,-0.838259028,-0.969448758,1.010268961,-1.674001366,-0.36940928,-0.910670036,0.526914323,1.845268608,0.794996003,-1.661944594,0.35820702,1.024953768,0.905901268,0.874598314,0.402654906,1.680914785,1.678336462,-1.468806581,-1.183016562,0.088201344,-1.354164722,1.313969906,1.915280613,1.858020065,-0.510497509,-0.643689148,1.8095591,0.465500687,1.47536709,1.324729938,-1.564996177,-0.696092696,1.891028151,0.079218797,0.765034012,-1.945328979,-1.396151996,1.099908069,-1.872811769,0.522440335,-1.098256617,-1.539087843,1.086717327,-0.370640339,-0.733107602,-1.35196542,1.22381018,0.116888889,1.664356013,-0.954996305,-0.740035865,0.793587529,0.727983577,1.362988249,0.831924181,-1.805054929,-1.059943422,1.66108723,1.13210761,-0.731639114,1.532215256,-0.549670013,0.633266401,-1.458311732,0.416416323,0.231583889,-1.317935134,0.944851291,0.797069665,1.32259776,-0.855003014,-1.359924392,1.462762058,1.737393327,0.979554531,1.796519581,-1.084676794,-1.582012896,-1.061324317,-1.266407032,0.918288989,0.188539482,-0.538799313,-0.640331509,1.087170027,-0.237898454,-1.613124645,0.680021861,-1.460609899,-0.101871842,-0.445746061,0.326079011,1.138997981,1.59904317,-0.586432985,0.865063889,-0.893230071,-0.638876146,-0.287293755,-1.599940002,1.819261279,1.369003245,0.254109606,-0.213935638,1.361769746,0.773794399,0.735314727,1.684914368,-0.358813138,-0.956309218,-1.043681445,-0.819745894,-0.085823352,-1.572122098,-1.629897511,-0.663537448,1.923105094,-0.15506425,1.488264872,-0.808508254,-1.874355504,0.41589292
-1,1.733640358,-0.493514342,0.00569517,-0.240485037,0.410703828,-0.05832415,0.364094224,0.617666167,0.109787933,-1.821853672,0.534642444,-0.248207192,-0.364141618,-1.057315996,1.024924487,1.539373025,-1.989650368,0.150672644,0.256704058,1.841045602,-0.638288044,-1.342943226,1.043200648,-0.943624454,-0.466961611,0.282025791,-0.794414692,0.001791221,-1.596082965,-0.935047263,0.120728968,-0.152283993,1.279569576,0.503423658,1.612312192,0.834283927,0.50440055,-1.396301012,-1.407230471,-1.4778098,-1.245714539,-0.871693082,1.124965354,0.435253823,-0.329984841,-1.941194786,0.4846548,0.504557061,-0.960662916,0.086986068,-0.162206225,1.391478205,-0.098427233,-0.530079708,0.635575943,0.91831653,-0.21012945,1.251393944,-0.468911746,1.318199694,-1.395919501,1.216921952,-1.253400456,1.09455966,-1.133835187,-1.678598061,-1.676697624,1.548548849,-0.613359999,0.267739222,-1.453926592,0.929603021,-0.946401723,-1.350268579,1.580627256,-1.140016055,1.398772206,-1.924365243,-1.40123272,-0.223425909,-0.886075512,-1.448788405,-1.611884453,1.145598679,1.547917429,1.91836439,0.857035871,0.23077091,1.483687766,0.561885252,-0.500264739,1.248265003,0.269317193,-1.974862795,0.071469365,0.42794542,0.838448806,-0.330061673,1.358899544,1.212946201,-1.994406113,0.274000906,-1.476086565,-0.110158939,1.137442096,0.903689271,1.795424859,-0.831388613,1.209776321,-0.903161974,1.76705991,-1.004570402,-0.948148572,0.465178631,-1.033428469,1.200057874,1.735316588,-0.099525597,-1.754840417,-0.913819321,1.341548247,-1.097946205,1.1781322,1.075820795
-1,-0.552157229,0.106007129,1.912915871,-1.4167593,-0.344726876,-1.043040577,1.296738725,1.846191565,0.666264071,-0.394473378,-0.054275353,-1.579220149,0.464504385,-1.367461837,-0.372988436,1.919245322,1.434544002,0.265522382,1.253854811,-0.546594926,-1.840092395,-1.493476103,0.238517352,0.86450051,-0.980785861,-1.927889724,-1.638121493,-0.829934914,1.20687413,0.767247737,-1.621175095,-1.956066741,-1.869101963,1.374951055,-1.400973578,1.629863701,1.728103428,1.54060554,0.87437579,-0.117809908,0.149134414,-1.097593777,-0.714817015,-1.049608199,-1.536360896,0.567655475,0.672119765,-0.266658816,-1.355003747,-0.452287609,0.037468163,1.023855426,-1.237355872,0.976812717,-0.505173364,-0.898670811,-0.18911924,0.231330517,-0.745576861,-1.672694817,1.060589911,-0.197537417,0.246482459,-0.967895437,1.525497198,-1.704760907,1.798596066,1.127378602,-0.516877803,0.60508342,1.009918655,-0.406396477,-1.651279538,-0.255775791,0.241552709,1.79187578,-0.762514872,-1.88911323,-1.692534708,1.048891454,-0.100794208,-0.169626543,-1.969724772,1.630626157,-1.911504037,-0.123564593,-1.621622328,-0.974713773,0.760730221,0.385961753,-1.577492872,0.559496534,0.129043958,-0.454821748,-1.283684933,1.451252201,-0.901963772,-0.380485834,-0.140798203,1.662510597,-0.136849801,-1.625906529,1.367582942,-1.415067848,-1.22060947,1.472539594,-0.086428899,0.117619339,0.181555174,-1.831003187,1.914062693,-1.383908299,-1.940709185,1.310740601,0.244241116,0.338544373,-1.104247479,0.874957496,-1.936849171,1.325461642,0.641991286,1.675360241,-0.960552118,1.374619114
-1,-0.612568667,0.634902843,-0.148453306,0.361424619,1.239862804,1.359929599,0.419479516,-1.817753754,-1.91405561,1.584532674,0.80876094,-0.476334352,0.06156727,0.886441868,-0.835549433,1.217422888,0.673749021,-0.722118325,0.497688564,-0.801272813,-0.737370505,-1.078649495,1.650607019,0.503873755,-0.749982282,-1.836748037,1.1083346,1.387611967,0.766491759,-0.643914487,0.443489148,-0.051078849,-0.844452412,-0.249325713,1.81861193,1.792732329,-0.726413062,0.746803442,-1.553866302,0.663502889,0.332799274,-0.573937874,1.739248801,1.956175713,0.527507237,0.973947074,1.483042213,-0.97521529,-0.522199771,0.998381783,-1.292203059,1.413371718,0.990750183,-1.92301558,1.61520255,-1.08815396,1.760592566,-1.448488537,0.8311379,0.690623528,-0.678402344,1.601492374,1.291905176,0.116725606,1.903646735,-0.03817048,0.058364791,1.425420406,-0.518799895,1.850211513,1.395196632,-0.43477752,-0.988675855,-1.236243636,1.37576428,-0.663183913,-1.73423999,0.521295619,1.109368512,1.208749535,-0.183578161,-0.644478173,1.278959773,1.481239649,1.145724614,0.90439534,1.530701665,-1.923498401,1.820896134,0.655021045,1.179706656,-1.839674645,0.041182271,1.820223362,0.984847655,-0.078867268,0.461852854,1.620055901,1.677226651,-1.917527437,1.244157967,-0.918045359,-1.175725846,-0.013706375,-1.261515465,1.423833574,0.629009127,-0.855606542,-1.249856859,0.170332114,-0.319069312,0.775901259,0.027161653,0.374863555,0.96765605,-1.15387655,1.751019481,1.884404457,-0.877132819,-1.223446967,0.825444847,-0.712979316,-0.619119916,-1.684044238
-1,0.102095986,0.00110646,-1.787814338,0.375070427,-0.137319237,-1.792305604,-0.392043071,-0.940186723,1.09902276,-1.53559921,1.49801307,0.221683067,1.731058305,-1.655744597,1.808034061,-0.762582389,0.509012809,-1.771794104,-1.518298842,0.138624053,-0.169540472,0.752081548,-1.143802827,0.945408502,-0.343923289,-0.262396597,-1.972084996,-0.655849144,0.592400604,-0.845806179,1.969381311,1.381689155,-1.868858315,-0.84871705,-1.598397308,-0.028969052,-0.426335326,-0.059323966,0.018359699,-0.010421637,-0.022181878,1.110895387,-0.34179863,0.233201287,0.719684534,0.509149693,-1.391235058,-1.337134189,1.593834669,-1.709743243,-0.934916851,0.237162585,-1.058089858,0.389958479,-0.005001795,0.112436303,-0.647927032,-1.392280387,1.973438421,-0.02328756,-1.233235292,-1.472339933,-1.822253144,1.122357792,1.890062161,1.930914494,-1.729400839,-1.642620741,0.173177193,-1.104285693,1.342112904,0.22643103,-1.808201527,-0.092034569,-0.087179614,-0.894798675,-1.058710805,-0.575735191,1.751242621,1.333854612,1.303265618,1.534708391,-1.820819262,1.903744679,-0.862887668,-0.805746423,0.142937004,-0.419521596,0.653497326,-0.256323943,-0.641051229,1.633598014,-1.406667649,-1.851995654,-1.521432608,-0.146800556,-1.898197199,0.722406133,-1.674961603,-0.469799783,1.346029397,0.055350932,-1.799510202,0.440983181,-1.190165668,1.822416733,-1.768047845,1.280423897,-0.968869741,-0.098272078,-0.913522357,-1.58989291,1.733473378,0.728960189,-0.293251636,-1.700096799,0.787728747,0.146300406,-1.0938933,0.829587171,-1.796117749,-0.330371543,1.777918549,0.607789902
-1,-1.051606077,-0.49074399,-0.618459483,0.734843762,1.574028376,0.588966051,0.98111152,-0.973786368,-1.135567987,-1.860958548,1.345912529,1.588342777,-0.299640067,-0.157950369,-0.916729623,1.603720174,0.671977624,0.089205043,1.031073004,-0.376607189,1.944366481,1.350140593,-0.353731878,1.995918709,-1.967119488,0.626335203,-1.667969463,-1.900160935,0.518321282,-1.367267313,1.952202756,0.089813303,-1.378420546,-1.794090933,1.062541903,-1.892046987,0.377298436,-1.040498155,-1.087653429,1.827149818,1.30038296,0.955434598,-0.192738308,0.60614751,1.857888747,1.140488071,-0.412479892,1.682487187,1.252742072,-1.552621278,1.191573924,0.170796033,-1.632470478,-1.31167133,-0.804862178,-1.364381727,-0.125835228,-0.114938781,0.265415578,-0.840620551,0.360206493,1.330144824,-1.48131491,1.763045272,0.017837321,1.884842884,0.635335317,-1.563848065,-0.563601678,1.982121447,0.628286574,0.858871438,0.906892499,1.11881152,0.470717203,1.237813266,1.988448558,-1.629097067,-0.715558362,1.980349192,-0.541431678,0.066943039,-1.124902446,0.429658083,-0.998148144,0.9055369,-1.944955558,1.399245616,0.253565486,1.06931817,-1.711158781,0.139143876,1.119519613,1.167019369,-0.947268023,0.025064788,1.341317248,-0.044293278,-0.154967926,1.192719965,0.777000584,-0.307466834,1.023542099,1.189343866,-1.502788743,1.918609208,1.491028138,-0.326962671,-1.980447491,-1.026186602,-1.551963342,1.53799862,0.400996539,-0.540915226,0.840390963,-1.36570197,-0.798110557,1.937690484,-1.645219284,-1.86803249,1.699235983,-0.846960408,1.070680254,0.269219899
-1,0.826859583,1.379382276,-1.462437863,1.389700769,-1.177833687,1.195517118,0.56605395,-1.057397171,-1.647616448,-0.681204313,1.955823766,1.616673557,-1.451118714,-0.176684752,0.40659312,0.146137079,-1.586219764,-1.588878515,1.026367385,1.629196517,-1.725147261,-0.183661249,-1.621808111,0.349353066,1.673055676,-1.574951555,-1.462832356,-0.602839141,1.797597831,-0.108005623,-0.391482894,0.213846016,-0.874494873,-0.55882911,1.027751643,-0.165432119,0.952563326,1.290828764,0.223099395,0.197530492,1.586772404,-0.727193315,0.502635682,-0.435306529,-0.190107699,-1.109655365,-1.548693771,1.769083849,1.895478102,-0.454797909,-0.733900145,1.707456566,-1.528537838,0.177602642,-0.577410849,-0.792181502,1.481104737,-1.557182233,-0.015608391,1.283244938,1.500243745,-0.658976192,0.823495588,-0.936681365,1.252383039,-1.883124399,1.200229126,1.985086782,0.888452314,0.315938805,-1.019524599,-0.827086537,1.993947235,1.586449477,-0.002480421,-1.180903465,-1.516961048,0.044699191,0.736242314,-0.677438084,1.391585102,1.138722463,0.454258196,1.018756743,-0.65601215,1.985101393,-1.877585894,1.843007661,1.763865021,-1.231178258,1.480944123,-0.787826231,-1.295863335,-1.417493203,-1.125894296,1.404763866,-1.134493238,0.971725565,-0.658949702,-1.25494999,1.12521638,-0.696452326,-1.972740304,0.905596993,-1.184140591,-0.654640881,-1.583609767,0.285817382,-1.292145462,-0.44985264,-0.160568935,1.404181576,-0.347493104,-1.026495361,-0.698702974,1.723202695,-1.969971978,-1.551687627,-0.345492447,0.537435159,1.12827019,0.983501913,0.246592642,-1.001613231
